logTimeStamp,logId,rel_time_ms,remote->local,log_id,timestamp_ms,pacing_rate,MSS,cwnd,snd_wnd,ssthresh,srtt,rttVar,rto,rto_boff,tx_fifo_size,bytes_acked,snd_space,rxt_delivered,prr_delivered,rcv_dupacks,dupacks_in,delivered,appLimited,sndUna,maxSndNxt,delivered_time,caState,sack.last_bytes.delivered,sack.rxt_sacked,sack.sacked_bytes,sack.last_sacked_bytes,sack.last_lost_bytes,sack.lost_bytes,snd_rxt_bytes,tcp_flight_size,cc_space,flags,fast_retrans_count,rto_count,segs_retrans,bytes_retrans,sack_reneging,rs.prior_time,rs.prior_delivered,rs.delivered,rs.interval_time,rs.rtt_time,rs.last_lost,rs.lost,rs.acked_and_sacked,rs.tx_in_flight,rs.isAppLimited,rs.isRetrans,
06:57:45,99,0,49669->443,CC:0x2ba0a4bc8030,603532840,723904,1448,102808,181248,63712,122,1,200,0,2097152,1448,0,0,0,0,30,84051,0,586936571,587020555,848.329746,0,0,0,0,0,0,0,0,83984,18824,0x200,1,1,3,4153,0,848.197717,53643,30408,0.132029,0.124933,0,0,1448,28960,0,0
06:57:45,101,0,49669->443,CC:0x2ba0a4bc8030,603532842,723904,1448,102808,184832,63712,122,1,200,0,2097152,1448,0,0,0,0,30,85499,0,586938019,587022003,848.331715,0,0,0,0,0,0,0,0,83984,18824,0x200,1,1,3,4153,0,848.205747,55091,30408,0.125968,0.123841,0,0,1448,28960,0,0
06:57:45,103,0,49669->443,CC:0x2ba0a4bc8030,603532845,723904,1448,102808,187776,63712,122,1,200,0,2097152,1448,0,0,0,0,30,86947,0,586939467,587024899,848.334711,0,0,0,0,0,0,0,0,85432,17376,0x200,1,1,3,4153,0,848.205747,55091,31856,0.128964,0.124732,0,0,1448,30408,0,0
06:57:45,105,0,49669->443,CC:0x2ba0a4bc8030,603532847,723904,1448,102808,190720,63712,122,1,200,0,2097152,1448,0,0,0,0,30,88395,0,586940915,587026347,848.336714,0,0,0,0,0,0,0,0,85432,17376,0x200,1,1,3,4153,0,848.205747,55091,33304,0.130967,0.124630,0,0,1448,31856,0,0
06:57:45,107,0,49669->443,CC:0x2ba0a4bc8030,603532850,723904,1448,102808,193536,63712,122,1,200,0,2097152,1448,0,0,0,0,30,89843,0,586942363,587027795,848.339742,0,0,0,0,0,0,0,0,85432,17376,0x200,1,1,3,4153,0,848.205747,55091,34752,0.133994,0.125556,0,0,1448,33304,0,0
06:57:45,109,0,49669->443,CC:0x2ba0a4bc8030,603532852,723904,1448,102808,196480,63712,122,1,200,0,2097152,1448,0,0,0,0,30,91291,0,586943811,587029243,848.341713,0,0,0,0,0,0,0,0,85432,17376,0x200,1,1,3,4153,0,848.205747,55091,36200,0.135966,0.125424,0,0,1448,34752,0,0
06:57:45,111,0,49669->443,CC:0x2ba0a4bc8030,603532854,723904,1448,102808,199424,63712,122,1,200,0,2097152,1448,0,0,0,0,30,92739,0,586945259,587030691,848.343710,0,0,0,0,0,0,0,0,85432,17376,0x200,1,1,3,4153,0,848.205747,55091,37648,0.137963,0.125309,0,0,1448,36200,0,0
06:57:45,113,0,49669->443,CC:0x2ba0a4bc8030,603532857,723904,1448,102808,202240,63712,122,1,200,0,2097152,1448,0,0,0,0,30,94187,0,586946707,587032139,848.346707,0,0,0,0,0,0,0,0,85432,17376,0x200,1,1,3,4153,0,848.205747,55091,39096,0.140959,0.126208,0,0,1448,37648,0,0
06:57:45,115,0,49669->443,CC:0x2ba0a4bc8030,603532859,723904,1448,102808,205184,63712,122,1,200,0,2097152,1448,0,0,0,0,30,95635,0,586948155,587033587,848.348713,0,0,0,0,0,0,0,0,85432,17376,0x200,1,1,3,4153,0,848.205747,55091,40544,0.142966,0.126103,0,0,1448,39096,0,0
06:57:45,117,0,49669->443,CC:0x2ba0a4bc8030,603532862,727572,1448,104256,208000,63712,122,2,200,0,2097152,1448,0,0,0,0,30,97083,0,586949603,587036483,848.351687,0,0,0,0,0,0,0,0,86880,17376,0x200,1,1,3,4153,0,848.222755,57987,39096,0.134356,0.126971,0,0,1448,37648,0,0
